const,demand_UK,demand_DE,demand_NO,demand_DK,demand_NL,demand_BE,wind_UK,wind_DE,wind_NO,wind_DK,wind_NL,wind_BE,inflow_hydro,solar_UK,solar_DE,solar_NO,solar_DK,solar_NL,solar_BE,fuel_bio,fuel_gas,fuel_hard_coal,fuel_hydro,fuel_lignite,fuel_nuclear,fuel_oil,fuel_solar,fuel_onshore_wind,fuel_wind,fuel_other_non_res,fuel_other_res
1,0.744061,0.481891,0.583751,0.363098,0.643392,0.536812,0.0649,0.0675,0.792,0.3883,0.2414,0.0196,0.7183,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.769075,0.464365,0.625017,0.511522,0.75048,0.703907,0.9777,0.0749,0.0353,0.4454,0.388,0.293,0.9964,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.888452,0.505511,0.559718,0.496745,0.88084,0.868655,0.9802,0.0612,0.0353,0.4958,0.6872,0.3415,0.9964,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.583796,0.581852,0.607504,0.385509,0.837159,0.846579,0.1558,0.0473,0.0307,0.1961,0.186,0.3301,0.9531,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.492218,0.740198,0.599435,0.553181,0.664073,0.676692,0.2008,0.1491,0.8607,0.0292,0.186,0.2612,0.8754,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.360868,0.936024,0.541968,0.33409,0.824978,0.76449,0.2008,0.0547,0.8352,0.0393,0.1688,0.3704,0.7836,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.865609,0.952556,0.589926,0.404212,0.809933,0.906908,0.0342,0.0549,0.1072,0.175,0.2391,0.0837,0.9273,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.398437,0.795316,0.505672,0.477442,0.788752,0.733533,0.4818,0.0575,0.4725,0.6491,0.2322,0.1348,0.9055,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.660129,0.759855,0.524003,0.440037,0.732435,0.888194,0.4818,0.0933,0.5904,0.8221,0.0083,0.0026,0.7756,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.418354,0.573535,0.494742,0.420843,0.686891,0.79272,0.6148,0.3678,0.8174,0.8726,0.1547,0.0158,0.917,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.613703,0.767885,0.518495,0.347394,0.851523,0.928731,0.8986,0.3941,0.8314,0.5187,0.0403,0.0108,0.9179,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.727149,0.826444,0.443084,0.462665,0.991382,0.950871,0.9379,0.8455,0.8048,0.0,0.0444,0.0244,0.9446,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.643877,0.722201,0.532652,0.365388,0.770207,0.631398,0.7497,0.8747,0.8312,0.4963,0.0616,0.0618,0.9509,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.834113,0.925371,0.481037,0.45345,0.868068,0.984366,0.2956,0.881,0.1509,0.7926,0.0844,0.0701,0.8391,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.537086,0.713567,0.471162,0.434311,0.917975,0.822599,0.2364,0.0041,0.4015,0.8447,0.2733,0.5383,0.7879,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.70731,0.777729,0.512449,0.312551,0.970428,0.866498,0.447,0.0653,0.7241,0.1753,0.5252,0.1216,0.6322,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.778279,0.598487,0.569486,0.373349,0.898567,0.609765,0.8927,0.0949,0.7424,0.0431,0.5394,0.0697,0.7595,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.75855,0.54173,0.389017,0.486712,0.952293,0.843851,0.6524,0.1231,0.7118,0.4821,0.8098,0.4066,0.7255,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.345435,0.786958,0.411328,0.358573,0.707026,0.714501,0.765,0.2526,0.0581,0.7474,0.6362,0.3362,0.8656,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.520284,0.808488,0.430476,0.4125,0.937338,0.653728,0.314,0.6486,0.7034,0.5914,0.5979,0.9115,0.9244,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.456317,0.633897,0.579598,0.388563,0.75298,0.780033,0.6692,0.6166,0.8575,0.6332,0.5286,0.7684,0.9025,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.468352,0.564634,0.455735,0.33638,0.647119,0.69344,0.6608,0.7738,0.9841,0.5171,0.4222,0.6269,0.7974,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.442692,0.672072,0.500422,0.501325,0.912475,0.802807,0.4623,0.3053,0.9592,0.558,0.6057,0.7113,0.8061,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.811049,0.749786,0.487987,0.471881,0.62621,0.753642,0.5442,0.2942,0.7693,0.6147,0.4193,0.9689,0.5038,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.786727,0.611127,0.463976,0.446689,0.800888,0.817334,0.7295,0.5619,0.8747,0.6117,0.7004,0.9787,0.7222,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.432451,0.590118,0.559654,0.397505,0.818887,0.631144,0.6237,0.5179,0.8927,0.2745,0.936,0.9454,0.9093,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.800351,0.904875,0.44672,0.430658,0.926748,0.677961,0.2837,0.6635,0.9157,0.2575,0.9428,0.1095,0.8141,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.677859,0.864036,0.547498,0.462993,0.680754,0.728204,0.7936,0.1739,0.9668,0.0364,0.407,0.527,0.4809,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.825145,0.688318,0.55208,0.484913,0.78607,0.79475,0.6462,0.1508,0.7755,0.3255,0.2246,0.676,0.8647,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.500477,0.732885,0.476347,0.357373,0.892521,0.836365,0.2116,0.1719,0.2046,0.1997,0.3585,0.0511,0.5594,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.631087,0.89455,0.537773,0.373186,0.741435,0.85324,0.1343,0.7592,0.4807,0.1167,0.0526,0.0143,0.4654,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.843694,0.835612,0.494807,0.386,0.845841,0.705747,0.0902,0.833,0.7751,0.1592,0.0535,0.2007,0.5582,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.955032,0.885731,0.528112,0.447289,0.864704,0.880899,0.0507,0.833,0.7783,0.0784,0.0406,0.2004,0.8077,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.938906,0.755307,0.521787,0.409556,0.695572,0.906147,0.0012,0.8482,0.7511,0.0559,0.0225,0.3924,0.6412,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.478184,0.914278,0.507157,0.509286,0.662391,0.933172,0.0039,0.3436,0.7307,0.2312,0.1458,0.6303,0.8724,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.553181,0.654485,0.574112,0.420243,0.906339,0.864215,0.9046,0.0818,0.4095,0.1972,0.1146,0.7307,0.7511,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.572028,0.699964,0.514536,0.52499,0.946338,0.776988,0.9356,0.0109,0.1412,0.6655,0.2888,0.8691,0.5673,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.691845,0.871862,0.486696,0.492874,0.717163,0.754975,0.594,0.0858,0.4273,0.2726,0.7646,0.1148,0.8507,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.919964,0.642204,0.49883,0.360154,0.759889,0.657851,0.4832,0.1522,0.0568,0.0774,0.561,0.1848,0.8691,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.903288,0.706898,0.598058,0.435565,0.808933,0.79843,0.7179,0.1035,0.0535,0.0769,0.1968,0.1393,0.8465,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.87497,0.627372,0.588118,0.464465,0.91893,0.629494,0.8416,0.1035,0.0069,0.2289,0.2837,0.0232,0.6053,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.853448,0.878284,0.566044,0.398432,0.880613,0.736641,0.8541,0.1177,0.2431,0.1118,0.1281,0.4116,0.9225,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.378614,0.619085,0.581728,0.369914,0.680527,0.835921,0.5619,0.4721,0.1518,0.0203,0.0237,0.2653,0.8868,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.741387,0.662802,0.604685,0.478424,0.826841,0.714628,0.1575,0.4884,0.1783,0.0969,0.2353,0.2501,0.876,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.885998,0.857829,0.556319,0.382346,0.932384,0.815875,0.1261,0.8761,0.2073,0.4402,0.2869,0.4208,0.9043,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.821968,0.550427,0.535083,0.506069,0.790979,0.602216,0.6326,0.911,0.1517,0.4276,0.4188,0.3954,0.806,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.595076,0.849788,0.545518,0.441073,0.746662,0.678342,0.5551,0.8674,0.3849,0.0833,0.2377,0.5204,0.7326,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.86413,0.68125,0.524433,0.414736,0.697845,0.857554,0.1811,0.1848,0.038,0.0972,0.2436,0.4784,0.5758,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.510798,0.815884,0.592271,0.548873,0.902294,0.886925,0.092,0.2292,0.0848,0.0887,0.1266,0.1358,0.8134,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.447491,0.727681,0.614216,0.426132,0.638846,0.825581,0.1254,0.0827,0.0227,0.1217,0.2714,0.3415,0.6222,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.536835,0.865675,0.575898,0.491674,0.842386,0.698388,0.0232,0.1808,0.0145,0.2603,0.2912,0.4424,0.8724,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.487703,0.900993,0.648318,0.52499,0.77057,0.769058,0.0503,0.2534,0.0938,0.2069,0.3961,0.1445,0.9086,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.608354,0.604079,0.621876,0.534969,0.944884,0.843851,0.0262,0.1897,0.0123,0.0059,0.126,0.5816,0.9484,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.409623,0.691155,0.630288,0.461957,0.6618,0.648209,0.0242,0.2031,0.2816,0.0064,0.1577,0.0206,0.7932,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.773103,0.88991,0.660517,0.513485,0.917203,0.788026,0.0255,0.1674,0.323,0.0742,0.3707,0.2435,0.6684,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.658461,0.797016,0.60703,0.401268,0.729071,0.742541,0.0,0.4182,0.0116,0.0693,0.0076,0.0543,0.7597,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.625392,0.67199,0.638443,0.503125,0.864431,0.805915,0.1651,0.1578,0.7913,0.0229,0.1951,0.0344,0.6703,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.7479,0.64669,0.548208,0.472371,0.815524,0.628226,0.2606,0.2297,0.01,0.0976,0.1951,0.1742,0.682,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.733143,0.828022,0.539257,0.447343,0.887203,0.60856,0.1922,0.1538,0.0323,0.4952,0.2621,0.0127,0.8586,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.424789,0.842331,0.572262,0.421552,0.680982,0.720147,0.2418,0.1065,0.0323,0.7086,0.3717,0.0,0.8586,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.794672,0.880343,0.562924,0.382074,0.711663,0.579378,0.2708,0.5749,0.1942,0.4308,0.3827,0.3889,0.6502,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.721863,0.743159,0.501283,0.48235,0.780479,0.759796,0.2628,0.2452,0.7482,0.3499,0.4903,0.3808,0.7229,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.32094,0.765509,0.580717,0.496363,0.757343,0.776861,0.472,0.5236,0.8175,0.0506,0.5018,0.3015,0.4774,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.8071,0.778825,0.528478,0.367897,0.619983,0.677834,0.1669,0.1708,0.8486,0.2073,0.2992,0.0295,0.4896,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.640212,0.870356,0.596961,0.393252,0.855477,0.70156,0.2187,0.0288,0.4935,0.2484,0.1226,0.1678,0.8372,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.39002,0.711293,0.519334,0.459012,0.650846,0.798049,0.3772,0.0114,0.1575,0.0331,0.1324,0.1585,0.8349,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.343704,0.638137,0.512514,0.436111,0.838387,0.661594,0.1739,0.0821,0.2546,0.053,0.0255,0.5123,0.7919,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.835104,0.625293,0.555265,0.510922,0.87584,0.81689,0.1739,0.0942,0.4228,0.0444,0.1053,0.6094,0.8023,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.709072,0.574037,0.489493,0.406666,0.796433,0.835033,0.1739,0.0588,0.3685,0.4159,0.3268,0.3735,0.621,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.471954,0.585263,0.463244,0.526572,0.744616,0.647511,0.4553,0.0898,0.1365,0.0599,0.744,0.8545,0.8305,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.440946,0.594144,0.589323,0.498708,0.893521,0.740764,0.6584,0.0908,0.8069,0.0024,0.249,0.738,0.7816,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.523195,0.536896,0.610365,0.428368,0.667709,0.628797,0.4029,0.1679,0.7006,0.6349,0.0008,0.8247,0.7938,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.362206,0.853414,0.478649,0.471771,0.729708,0.588513,0.0316,0.2613,0.9458,0.3492,0.6741,0.0683,0.7788,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.457905,0.860605,0.568776,0.445217,0.865704,0.867069,0.3732,0.1516,0.9861,0.0525,0.7077,0.4138,0.7188,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.818349,0.654874,0.525143,0.512394,0.813296,0.60691,0.2301,0.1272,0.5187,0.6046,0.4588,0.4755,0.6327,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.759683,0.611762,0.504812,0.540803,0.852341,0.792022,0.2301,0.4109,0.3021,0.3005,0.4224,0.0757,0.5138,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.560732,0.720952,0.575597,0.389599,0.689981,0.767535,0.6992,0.5118,0.5525,0.329,0.2943,0.0685,0.5112,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.296838,0.617805,0.4541,0.495764,0.841568,0.692234,0.856,0.5286,0.9729,0.1692,0.0693,0.0685,0.8043,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.68217,0.837548,0.517484,0.481695,0.639119,0.568277,0.707,0.0241,0.834,0.2934,0.2854,0.0755,0.6112,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.784886,0.664226,0.54171,0.406775,0.585121,0.721226,0.0521,0.3568,0.5109,0.2498,0.1922,0.3954,0.8051,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.669222,0.846438,0.532437,0.425205,0.825069,0.705049,0.1492,0.0225,0.4509,0.6897,0.0831,0.0553,0.8065,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.698264,0.810301,0.561418,0.459503,0.767207,0.666606,0.298,0.5587,0.1855,0.1965,0.1057,0.0496,0.8107,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.651114,0.67617,0.584891,0.440963,0.6718,0.781872,0.1501,0.3106,0.1813,0.138,0.1464,0.3968,0.5988,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.499266,0.828155,0.468989,0.505088,0.783433,0.643704,0.1405,0.2773,0.9655,0.4628,0.1573,0.3017,0.5665,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.583701,0.701797,0.497131,0.469972,0.602257,0.749202,0.2057,0.1014,0.6211,0.2962,0.1071,0.3985,0.6709,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.599607,0.819756,0.48775,0.518829,0.712481,0.811434,0.0098,0.0984,0.2953,0.7339,0.0515,0.4652,0.8126,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.509854,0.562985,0.512148,0.494618,0.805115,0.843851,0.2697,0.0,0.3505,0.5197,0.0309,0.9015,0.7467,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.769988,0.685235,0.504725,0.529843,0.656801,0.613001,0.0156,0.6564,0.2027,0.1366,0.6675,0.3681,0.6419,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.746814,0.63151,0.569465,0.433711,0.834205,0.80084,0.007,0.551,0.0882,0.0613,0.8019,0.3641,0.6946,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.62599,0.800294,0.547584,0.412337,0.73098,0.827421,0.0194,0.4055,0.1065,0.7554,0.5628,0.7148,0.8226,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
